epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,1200.63,0.24437,0.17711,0.75424,0.99739,1,0.995,0.88999,0.54759,0.2595,0.75943,0.000553861,0.000553861,0.000553861
163,1208.16,0.23535,0.17467,0.76908,0.99712,1,0.995,0.88972,0.56233,0.26182,0.75731,0.00054737,0.00054737,0.00054737
164,1215.41,0.26097,0.18541,0.76743,0.99739,1,0.995,0.88459,0.57885,0.26256,0.76144,0.000540888,0.000540888,0.000540888
165,1222.73,0.23047,0.17423,0.76296,0.99716,1,0.995,0.88675,0.57438,0.2689,0.76121,0.000534414,0.000534414,0.000534414
166,1230.11,0.24189,0.18345,0.76925,0.99712,1,0.995,0.88519,0.56583,0.27634,0.75857,0.000527951,0.000527951,0.000527951
167,1237.44,0.23371,0.17634,0.75188,0.99684,1,0.995,0.89243,0.55838,0.26915,0.75609,0.000521499,0.000521499,0.000521499
168,1244.61,0.2203,0.17146,0.76734,0.99662,1,0.995,0.88004,0.57921,0.26912,0.75757,0.000515058,0.000515058,0.000515058
169,1251.91,0.2237,0.17572,0.7565,0.99406,1,0.995,0.8812,0.55645,0.27074,0.75463,0.000508629,0.000508629,0.000508629
170,1259.36,0.22843,0.17014,0.7342,0.9944,1,0.995,0.89478,0.54638,0.255,0.75531,0.000502213,0.000502213,0.000502213
171,1266.88,0.22749,0.16894,0.75568,0.99694,1,0.995,0.89584,0.58121,0.27211,0.75938,0.00049581,0.00049581,0.00049581
172,1275.19,0.22233,0.16917,0.7598,0.99535,1,0.995,0.89227,0.56182,0.26714,0.76044,0.000489422,0.000489422,0.000489422
173,1282.41,0.21918,0.16658,0.75481,0.99548,1,0.995,0.87064,0.57653,0.27163,0.76203,0.000483048,0.000483048,0.000483048
174,1289.66,0.22416,0.16898,0.74754,0.99657,1,0.995,0.88506,0.54552,0.26009,0.75896,0.000476691,0.000476691,0.000476691
175,1297.16,0.22693,0.16894,0.76408,0.99661,1,0.995,0.8934,0.54878,0.25586,0.75943,0.000470349,0.000470349,0.000470349
176,1304.48,0.21748,0.16095,0.75243,0.99499,1,0.995,0.88506,0.55291,0.2591,0.75809,0.000464025,0.000464025,0.000464025
177,1311.84,0.211,0.15834,0.7533,0.99875,1,0.995,0.88319,0.54441,0.26227,0.75601,0.000457718,0.000457718,0.000457718
178,1319.01,0.21894,0.17276,0.74013,0.99745,1,0.995,0.88437,0.57027,0.26767,0.76255,0.00045143,0.00045143,0.00045143
179,1326.31,0.21316,0.16637,0.76202,0.99722,1,0.995,0.87968,0.56358,0.26083,0.76375,0.000445161,0.000445161,0.000445161
180,1333.87,0.21558,0.17368,0.74266,0.99701,1,0.995,0.89083,0.56528,0.25867,0.7617,0.000438911,0.000438911,0.000438911
181,1341.09,0.20637,0.16502,0.75661,0.99862,1,0.995,0.89528,0.56342,0.26439,0.76182,0.000432683,0.000432683,0.000432683
182,1348.49,0.22033,0.169,0.75958,0.99868,1,0.995,0.89445,0.56716,0.26486,0.76049,0.000426475,0.000426475,0.000426475
183,1355.52,0.20831,0.16086,0.75875,0.99893,1,0.995,0.90048,0.54789,0.25984,0.75697,0.000420289,0.000420289,0.000420289
184,1362.86,0.21638,0.16799,0.76018,0.99907,1,0.995,0.89724,0.55777,0.26206,0.75794,0.000414126,0.000414126,0.000414126
185,1370.16,0.20776,0.15993,0.76684,0.99769,1,0.995,0.89863,0.54925,0.2624,0.76009,0.000407985,0.000407985,0.000407985
186,1377.65,0.19419,0.15279,0.75888,0.99909,1,0.995,0.89316,0.56838,0.27305,0.76314,0.000401869,0.000401869,0.000401869
187,1385.14,0.20105,0.15808,0.74688,0.99677,1,0.995,0.9003,0.55582,0.27052,0.76131,0.000395777,0.000395777,0.000395777
188,1392.82,0.20147,0.15737,0.74867,0.99628,1,0.995,0.89157,0.54702,0.26746,0.75716,0.000389711,0.000389711,0.000389711
189,1400.3,0.19593,0.15529,0.74304,0.99616,1,0.995,0.8945,0.55914,0.26264,0.76059,0.00038367,0.00038367,0.00038367
190,1407.54,0.20484,0.16129,0.76254,0.99638,1,0.995,0.90684,0.55152,0.26074,0.75832,0.000377656,0.000377656,0.000377656
